ダウンロードした時刻：2025/07/05 23:26:59

,東京,東京,東京,東京,東京,東京
年月日,最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
2008/3/7,13.6,8,1,4.7,8,1
2008/3/8,13.3,8,1,3.2,8,1
2008/3/9,15.6,8,1,4.2,8,1
2008/3/10,11.6,8,1,5.8,8,1
2008/3/11,17.7,8,1,6.4,8,1
2008/3/12,13.4,8,1,6.8,8,1
2008/3/13,14.3,8,1,5.8,8,1
2008/3/14,16.8,8,1,9.7,8,1
2008/3/15,19.4,8,1,12.4,8,1
2008/3/16,19.1,8,1,10.7,8,1
2008/3/17,16.1,8,1,11.4,8,1
2008/3/18,16.1,8,1,10.2,8,1
2008/3/19,14.5,8,1,9.6,8,1
2008/3/20,11.5,8,1,7.8,8,1
2008/3/21,14.6,8,1,8.1,8,1
2008/3/22,17.7,8,1,7.1,8,1
2008/3/23,18.1,8,1,7.1,8,1
2008/3/24,11.2,8,1,8.1,8,1
2008/3/25,18.0,8,1,7.9,8,1
2008/3/26,20.4,8,1,10.3,8,1
2008/3/27,16.0,8,1,7.6,8,1
2008/3/28,17.3,8,1,9.8,8,1
2008/3/29,17.7,8,1,7.7,8,1
2008/3/30,11.3,8,1,7.2,8,1
2008/3/31,11.4,8,1,5.7,8,1
2008/4/1,17.0,8,1,6.5,8,1
2008/4/2,16.4,8,1,8.0,8,1
2008/4/3,18.7,8,1,9.2,8,1
2008/4/4,18.1,8,1,10.4,8,1
2008/4/5,19.6,8,1,10.9,8,1
2008/4/6,19.3,8,1,10.1,8,1
2008/4/7,16.0,8,1,10.3,8,1
2008/4/8,14.0,8,1,10.8,8,1
2008/4/9,16.4,8,1,11.1,8,1
2008/4/10,11.3,8,1,9.3,8,1
2008/4/11,20.3,8,1,9.8,8,1
2008/4/12,20.3,8,1,12.0,8,1
2008/4/13,13.7,8,1,9.0,8,1
2008/4/14,16.6,8,1,9.8,8,1
2008/4/15,20.7,8,1,11.0,8,1
2008/4/16,21.0,8,1,13.5,8,1
2008/4/17,19.8,8,1,13.7,8,1
2008/4/18,14.9,8,1,12.3,8,1
2008/4/19,16.9,8,1,11.7,8,1
2008/4/20,17.9,8,1,13.8,8,1
2008/4/21,20.5,8,1,12.6,8,1
2008/4/22,20.7,8,1,11.9,8,1
2008/4/23,21.6,8,1,12.6,8,1
2008/4/24,20.9,8,1,15.8,8,1
2008/4/25,18.4,8,1,12.7,8,1
2008/4/26,16.4,8,1,11.5,8,1
2008/4/27,18.1,8,1,11.2,8,1
2008/4/28,19.2,8,1,13.3,8,1
2008/4/29,22.3,8,1,13.4,8,1
2008/4/30,25.8,8,1,14.9,8,1
2008/5/1,24.3,8,1,17.2,8,1
2008/5/2,22.3,8,1,17.8,8,1
2008/5/3,21.3,8,1,17.5,8,1
2008/5/4,21.0,8,1,16.3,8,1
2008/5/5,21.2,8,1,15.7,8,1
2008/5/6,25.5,8,1,15.9,8,1
2008/5/7,26.5,8,1,15.4,8,1
2008/5/8,23.5,8,1,16.9,8,1
2008/5/9,23.1,8,1,16.5,8,1
2008/5/10,17.2,8,1,10.6,8,1
2008/5/11,14.2,8,1,9.7,8,1
2008/5/12,15.0,8,1,10.9,8,1
2008/5/13,13.5,8,1,9.2,8,1
2008/5/14,15.0,8,1,10.8,8,1
2008/5/15,21.9,8,1,12.2,8,1
2008/5/16,22.6,8,1,14.5,8,1
2008/5/17,22.9,8,1,15.2,8,1
2008/5/18,23.2,8,1,15.4,8,1
2008/5/19,23.6,8,1,16.0,8,1
2008/5/20,24.1,8,1,17.7,8,1
2008/5/21,24.7,8,1,15.9,8,1
2008/5/22,27.0,8,1,17.0,8,1
2008/5/23,29.0,8,1,20.0,8,1
2008/5/24,25.9,8,1,18.7,8,1
2008/5/25,23.4,8,1,18.6,8,1
2008/5/26,27.1,8,1,19.8,8,1
2008/5/27,28.8,8,1,19.1,8,1
2008/5/28,26.5,8,1,16.8,8,1
2008/5/29,17.5,8,1,14.8,8,1
2008/5/30,17.1,8,1,13.2,8,1
2008/5/31,14.4,8,1,12.5,8,1
2008/6/1,23.5,8,1,13.4,8,1
2008/6/2,21.9,8,1,15.8,8,1
2008/6/3,16.5,8,1,14.7,8,1
2008/6/4,22.4,8,1,14.7,8,1
2008/6/5,21.1,8,1,16.2,8,1
2008/6/6,27.6,8,1,18.8,8,1
2008/6/7,26.2,8,1,20.6,8,1
2008/6/8,24.2,8,1,19.6,8,1
2008/6/9,22.9,8,1,18.6,8,1
2008/6/10,27.0,8,1,17.5,8,1
2008/6/11,26.5,8,1,20.5,8,1
2008/6/12,21.8,8,1,16.3,8,1
2008/6/13,26.7,8,1,15.1,8,1
2008/6/14,29.1,8,1,19.9,8,1
2008/6/15,24.3,8,1,18.6,8,1
2008/6/16,26.7,8,1,20.1,8,1
2008/6/17,26.0,8,1,19.3,8,1
2008/6/18,25.8,8,1,19.1,8,1
2008/6/19,27.6,8,1,20.6,8,1
2008/6/20,24.3,8,1,21.9,8,1
2008/6/21,25.9,8,1,21.9,8,1
2008/6/22,23.3,8,1,18.3,8,1
2008/6/23,24.9,8,1,18.4,8,1
2008/6/24,27.7,8,1,19.7,8,1
2008/6/25,25.1,8,1,18.8,8,1
2008/6/26,19.1,8,1,15.9,8,1
2008/6/27,25.3,8,1,17.4,8,1
2008/6/28,26.1,8,1,21.4,8,1
2008/6/29,22.5,8,1,19.1,8,1
2008/6/30,24.7,8,1,19.4,8,1
2008/7/1,25.5,8,1,18.6,8,1
2008/7/2,26.9,8,1,21.1,8,1
2008/7/3,27.3,8,1,22.1,8,1
2008/7/4,31.6,8,1,23.1,8,1
2008/7/5,31.4,8,1,24.9,8,1
2008/7/6,30.7,8,1,24.7,8,1
2008/7/7,26.9,8,1,24.0,8,1
2008/7/8,26.5,8,1,22.8,8,1
2008/7/9,26.1,8,1,22.7,8,1
2008/7/10,27.8,8,1,22.1,8,1
2008/7/11,29.4,8,1,23.5,8,1
2008/7/12,33.8,8,1,24.1,8,1
2008/7/13,32.7,8,1,25.0,8,1
2008/7/14,32.7,8,1,26.2,8,1
2008/7/15,31.4,8,1,24.8,8,1
2008/7/16,31.7,8,1,23.5,8,1
2008/7/17,31.7,8,1,25.3,8,1
2008/7/18,32.1,8,1,27.1,8,1
2008/7/19,33.8,8,1,26.0,8,1
2008/7/20,32.1,8,1,24.2,8,1
2008/7/21,30.3,8,1,24.6,8,1
2008/7/22,32.4,8,1,25.6,8,1
2008/7/23,32.4,8,1,26.8,8,1
2008/7/24,33.1,8,1,27.1,8,1
2008/7/25,34.5,8,1,25.4,8,1
2008/7/26,31.7,8,1,24.6,8,1
2008/7/27,32.9,8,1,24.7,8,1
2008/7/28,33.4,8,1,25.1,8,1
2008/7/29,33.0,8,1,24.4,8,1
2008/7/30,31.6,8,1,23.7,8,1
2008/7/31,30.7,8,1,22.9,8,1
2008/8/1,31.5,8,1,24.6,8,1
2008/8/2,31.7,8,1,26.1,8,1
2008/8/3,32.7,8,1,27.2,8,1
2008/8/4,34.5,8,1,26.4,8,1
2008/8/5,30.6,8,1,25.5,8,1
2008/8/6,34.3,8,1,26.2,8,1
2008/8/7,34.2,8,1,27.2,8,1
2008/8/8,35.3,8,1,27.6,8,1
2008/8/9,33.0,8,1,25.5,8,1
2008/8/10,29.2,8,1,24.6,8,1
2008/8/11,32.5,8,1,24.1,8,1
2008/8/12,32.9,8,1,25.8,8,1
2008/8/13,32.2,8,1,27.3,8,1
2008/8/14,34.5,8,1,26.9,8,1
2008/8/15,34.9,8,1,27.6,8,1
2008/8/16,34.1,8,1,24.9,8,1
2008/8/17,25.5,8,1,20.8,8,1
2008/8/18,29.7,8,1,21.4,8,1
2008/8/19,34.8,8,1,25.4,8,1
2008/8/20,32.4,8,1,23.7,8,1
2008/8/21,31.1,8,1,21.2,8,1
2008/8/22,25.3,8,1,20.5,8,1
2008/8/23,22.8,8,1,20.0,8,1
2008/8/24,23.6,8,1,19.6,8,1
2008/8/25,25.4,8,1,21.9,8,1
2008/8/26,24.2,8,1,21.1,8,1
2008/8/27,29.1,8,1,20.4,8,1
2008/8/28,29.2,8,1,22.6,8,1
2008/8/29,30.4,8,1,23.5,8,1
2008/8/30,29.1,8,1,23.1,8,1
2008/8/31,30.4,8,1,22.9,8,1
2008/9/1,30.8,8,1,24.1,8,1
2008/9/2,31.8,8,1,26.0,8,1
2008/9/3,32.3,8,1,26.5,8,1
2008/9/4,30.5,8,1,24.5,8,1
2008/9/5,29.7,8,1,23.7,8,1
2008/9/6,30.6,8,1,24.7,8,1
2008/9/7,31.1,8,1,24.6,8,1
2008/9/8,31.4,8,1,23.8,8,1
2008/9/9,30.0,8,1,22.1,8,1
2008/9/10,28.7,8,1,21.1,8,1
2008/9/11,26.6,8,1,19.8,8,1
2008/9/12,31.3,8,1,21.6,8,1
2008/9/13,31.5,8,1,23.8,8,1
2008/9/14,29.2,8,1,23.3,8,1
2008/9/15,26.6,8,1,22.5,8,1
2008/9/16,26.9,8,1,21.1,8,1
2008/9/17,29.1,8,1,22.1,8,1
2008/9/18,25.6,8,1,22.9,8,1
2008/9/19,26.3,8,1,22.4,8,1
2008/9/20,29.1,8,1,21.8,8,1
2008/9/21,25.2,8,1,21.7,8,1
2008/9/22,22.8,8,1,19.3,8,1
2008/9/23,28.0,8,1,19.0,8,1
2008/9/24,28.1,8,1,22.6,8,1
2008/9/25,28.9,8,1,20.9,8,1
2008/9/26,29.7,8,1,21.0,8,1
2008/9/27,22.8,8,1,17.8,8,1
2008/9/28,19.6,8,1,16.3,8,1
2008/9/29,17.9,8,1,15.4,8,1
2008/9/30,18.8,8,1,15.9,8,1
2008/10/1,21.0,8,1,17.2,8,1
2008/10/2,23.9,8,1,15.8,8,1
2008/10/3,23.3,8,1,17.5,8,1
2008/10/4,24.6,8,1,16.9,8,1
2008/10/5,25.2,8,1,17.7,8,1
2008/10/6,20.3,8,1,16.2,8,1
2008/10/7,24.7,8,1,18.3,8,1
2008/10/8,20.5,8,1,17.8,8,1
2008/10/9,24.5,8,1,18.1,8,1
2008/10/10,24.8,8,1,18.5,8,1
2008/10/11,23.7,8,1,18.1,8,1
2008/10/12,21.2,8,1,15.9,8,1
2008/10/13,23.3,8,1,16.0,8,1
2008/10/14,21.1,8,1,17.5,8,1
2008/10/15,23.3,8,1,16.8,8,1
2008/10/16,23.9,8,1,15.3,8,1
2008/10/17,23.8,8,1,15.3,8,1
2008/10/18,23.3,8,1,16.1,8,1
2008/10/19,22.9,8,1,15.5,8,1
2008/10/20,24.6,8,1,16.0,8,1
2008/10/21,23.7,8,1,16.9,8,1
2008/10/22,23.5,8,1,16.0,8,1
2008/10/23,24.5,8,1,18.1,8,1
2008/10/24,23.4,8,1,19.7,8,1
2008/10/25,22.4,8,1,18.9,8,1
2008/10/26,21.0,8,1,17.8,8,1
2008/10/27,22.4,8,1,14.9,8,1
2008/10/28,21.0,8,1,13.1,8,1
2008/10/29,21.2,8,1,12.3,8,1
2008/10/30,18.1,8,1,12.5,8,1
2008/10/31,16.3,8,1,11.5,8,1
2008/11/1,20.8,8,1,11.8,8,1
2008/11/2,19.1,8,1,11.1,8,1
2008/11/3,18.0,8,1,13.6,8,1
2008/11/4,20.2,8,1,12.7,8,1
2008/11/5,17.5,8,1,11.3,8,1
2008/11/6,22.0,8,1,10.5,8,1
2008/11/7,22.3,8,1,13.4,8,1
2008/11/8,16.0,8,1,11.3,8,1
2008/11/9,13.1,8,1,10.0,8,1
2008/11/10,14.2,8,1,9.7,8,1
2008/11/11,13.8,8,1,9.8,8,1
2008/11/12,13.3,8,1,10.6,8,1
2008/11/13,18.8,8,1,12.1,8,1
2008/11/14,19.0,8,1,10.3,8,1
2008/11/15,19.0,8,1,13.9,8,1
2008/11/16,16.1,8,1,14.3,8,1
2008/11/17,19.0,8,1,12.3,8,1
2008/11/18,19.2,8,1,12.3,8,1
2008/11/19,15.6,8,1,8.4,8,1
2008/11/20,12.4,8,1,6.6,8,1
2008/11/21,16.2,8,1,5.5,8,1
2008/11/22,14.5,8,1,8.2,8,1
2008/11/23,16.9,8,1,8.0,8,1
2008/11/24,11.9,8,1,7.7,8,1
2008/11/25,13.4,8,1,6.1,8,1
2008/11/26,14.0,8,1,8.5,8,1
2008/11/27,11.0,8,1,7.6,8,1
2008/11/28,13.5,8,1,8.2,8,1
2008/11/29,16.0,8,1,7.4,8,1
2008/11/30,16.0,8,1,8.1,8,1
2008/12/1,13.2,8,1,6.6,8,1
2008/12/2,11.3,8,1,6.9,8,1
2008/12/3,17.0,8,1,7.5,8,1
2008/12/4,16.2,8,1,8.0,8,1
2008/12/5,19.4,8,1,10.2,8,1
2008/12/6,13.1,8,1,6.8,8,1
2008/12/7,10.2,8,1,4.1,8,1
2008/12/8,11.4,8,1,4.6,8,1
2008/12/9,11.6,8,1,5.7,8,1
2008/12/10,18.3,8,1,10.1,8,1
2008/12/11,19.3,8,1,9.6,8,1
2008/12/12,17.0,8,1,9.6,8,1
2008/12/13,13.5,8,1,9.6,8,1
2008/12/14,11.2,8,1,5.2,8,1
2008/12/15,10.7,8,1,3.6,8,1
2008/12/16,12.5,8,1,3.6,8,1
2008/12/17,9.7,8,1,7.9,8,1
2008/12/18,15.9,8,1,6.9,8,1
2008/12/19,12.3,8,1,7.7,8,1
2008/12/20,15.2,8,1,6.3,8,1
2008/12/21,19.8,8,1,5.3,8,1
2008/12/22,19.9,8,1,4.2,8,1
2008/12/23,9.7,8,1,4.5,8,1
2008/12/24,9.2,8,1,3.9,8,1
2008/12/25,16.8,8,1,4.8,8,1
2008/12/26,9.0,8,1,3.4,8,1
2008/12/27,10.9,8,1,2.2,8,1
2008/12/28,12.4,8,1,1.8,8,1
2008/12/29,14.4,8,1,6.2,8,1
2008/12/30,14.5,8,1,4.5,8,1
2008/12/31,10.3,8,1,4.4,8,1
2009/1/1,10.6,8,1,1.6,8,1
2009/1/2,11.6,8,1,3.1,8,1
2009/1/3,10.7,8,1,2.0,8,1
2009/1/4,11.1,8,1,4.3,8,1
2009/1/5,11.8,8,1,5.6,8,1
2009/1/6,12.5,8,1,5.6,8,1
2009/1/7,9.1,8,1,5.1,8,1
2009/1/8,9.8,8,1,3.8,8,1
2009/1/9,6.8,8,1,2.8,8,1
2009/1/10,10.8,8,1,2.8,8,1
2009/1/11,7.9,8,1,2.0,8,1
2009/1/12,8.4,8,1,0.6,8,1
2009/1/13,10.3,8,1,0.0,8,1
2009/1/14,9.8,8,1,1.1,8,1
2009/1/15,7.6,8,1,2.2,8,1
2009/1/16,9.0,8,1,0.3,8,1
2009/1/17,11.6,8,1,0.8,8,1
2009/1/18,8.3,8,1,3.2,8,1
2009/1/19,15.3,8,1,4.5,8,1
2009/1/20,9.2,8,1,5.6,8,1
2009/1/21,9.1,8,1,5.1,8,1
2009/1/22,7.2,8,1,4.5,8,1
2009/1/23,14.8,8,1,6.7,8,1
2009/1/24,11.6,8,1,3.9,8,1
2009/1/25,10.0,8,1,1.9,8,1
2009/1/26,10.7,8,1,1.1,8,1
2009/1/27,11.3,8,1,4.2,8,1
2009/1/28,9.3,8,1,4.3,8,1
2009/1/29,10.9,8,1,7.0,8,1
2009/1/30,11.5,8,1,8.3,8,1
2009/1/31,8.9,8,1,5.7,8,1
2009/2/1,10.9,8,1,5.1,8,1
2009/2/2,8.9,8,1,3.4,8,1
2009/2/3,14.1,8,1,3.6,8,1
2009/2/4,9.9,8,1,5.9,8,1
2009/2/5,9.7,8,1,4.7,8,1
2009/2/6,12.0,8,1,5.0,8,1
2009/2/7,10.4,8,1,4.0,8,1
2009/2/8,11.9,8,1,3.8,8,1
2009/2/9,8.1,8,1,3.7,8,1
2009/2/10,14.3,8,1,4.3,8,1
2009/2/11,8.5,8,1,5.4,8,1
2009/2/12,15.3,8,1,3.7,8,1
2009/2/13,17.6,8,1,5.7,8,1
2009/2/14,23.9,8,1,13.3,8,1
2009/2/15,14.9,8,1,10.6,8,1
2009/2/16,15.4,8,1,3.8,8,1
2009/2/17,8.8,8,1,1.7,8,1
2009/2/18,10.3,8,1,2.2,8,1
2009/2/19,9.3,8,1,3.0,8,1
2009/2/20,11.1,8,1,2.7,8,1
2009/2/21,9.9,8,1,4.0,8,1
2009/2/22,14.0,8,1,1.4,8,1
2009/2/23,9.7,8,1,5.2,8,1
2009/2/24,7.4,8,1,4.2,8,1
2009/2/25,10.6,8,1,4.8,8,1
2009/2/26,9.9,8,1,4.1,8,1
2009/2/27,5.3,8,1,1.8,8,1
2009/2/28,10.3,8,1,3.4,8,1
2009/3/1,9.0,8,1,5.5,8,1
2009/3/2,10.6,8,1,3.2,8,1
2009/3/3,6.0,8,1,1.2,8,1
2009/3/4,9.2,8,1,1.1,8,1
2009/3/5,11.9,8,1,5.3,8,1
2009/3/6,12.6,8,1,5.6,8,1
2009/3/7,14.7,8,1,9.3,8,1
2009/3/8,9.8,8,1,7.7,8,1
2009/3/9,12.7,8,1,7.9,8,1
2009/3/10,17.6,8,1,6.6,8,1
2009/3/11,11.6,8,1,4.8,8,1
2009/3/12,11.8,8,1,4.1,8,1
2009/3/13,13.6,8,1,4.5,8,1
2009/3/14,16.3,8,1,6.4,8,1
2009/3/15,13.9,8,1,4.9,8,1
2009/3/16,14.9,8,1,6.3,8,1
2009/3/17,18.7,8,1,10.2,8,1
2009/3/18,20.7,8,1,9.0,8,1
2009/3/19,23.2,8,1,11.1,8,1
2009/3/20,19.9,8,1,9.1,8,1
2009/3/21,15.5,8,1,8.2,8,1
2009/3/22,17.0,8,1,13.0,8,1
2009/3/23,16.5,8,1,7.8,8,1
2009/3/24,10.9,8,1,6.8,8,1
2009/3/25,10.6,8,1,6.1,8,1
2009/3/26,11.7,8,1,5.1,8,1
2009/3/27,13.0,8,1,3.6,8,1
2009/3/28,10.8,8,1,4.9,8,1
2009/3/29,13.0,8,1,4.4,8,1
2009/3/30,12.7,8,1,5.0,8,1
2009/3/31,13.6,8,1,7.3,8,1
2009/4/1,12.5,8,1,5.7,8,1
2009/4/2,14.8,8,1,5.4,8,1
2009/4/3,17.2,8,1,7.2,8,1
2009/4/4,18.1,8,1,9.4,8,1
2009/4/5,19.0,8,1,10.3,8,1
2009/4/6,19.2,8,1,10.5,8,1
2009/4/7,20.7,8,1,11.3,8,1
2009/4/8,20.4,8,1,12.0,8,1
2009/4/9,24.3,8,1,12.9,8,1
2009/4/10,23.2,8,1,14.6,8,1
2009/4/11,26.1,8,1,13.3,8,1
2009/4/12,20.6,8,1,12.1,8,1
2009/4/13,23.1,8,1,14.4,8,1
2009/4/14,23.0,8,1,15.1,8,1
2009/4/15,24.4,8,1,15.3,8,1
2009/4/16,22.8,8,1,14.7,8,1
2009/4/17,15.4,8,1,11.5,8,1
2009/4/18,18.9,8,1,11.7,8,1
2009/4/19,22.5,8,1,14.2,8,1
2009/4/20,20.2,8,1,13.3,8,1
2009/4/21,20.2,8,1,16.3,8,1
2009/4/22,24.3,8,1,16.8,8,1
2009/4/23,21.6,8,1,14.0,8,1
2009/4/24,16.4,8,1,10.2,8,1
2009/4/25,13.3,8,1,10.0,8,1
2009/4/26,22.7,8,1,11.8,8,1
2009/4/27,19.4,8,1,10.8,8,1
2009/4/28,17.6,8,1,9.1,8,1
2009/4/29,20.8,8,1,9.9,8,1
2009/4/30,23.0,8,1,12.1,8,1
2009/5/1,23.8,8,1,14.0,8,1
2009/5/2,24.5,8,1,15.1,8,1
2009/5/3,23.5,8,1,16.5,8,1
2009/5/4,23.7,8,1,18.2,8,1
2009/5/5,19.9,8,1,15.5,8,1
2009/5/6,19.4,8,1,14.8,8,1
2009/5/7,19.8,8,1,15.1,8,1
2009/5/8,20.3,8,1,15.5,8,1
2009/5/9,25.5,8,1,15.6,8,1
2009/5/10,28.3,8,1,17.3,8,1
2009/5/11,24.8,8,1,17.9,8,1
2009/5/12,24.9,8,1,19.9,8,1
2009/5/13,26.3,8,1,17.6,8,1
2009/5/14,23.4,8,1,15.3,8,1
2009/5/15,20.1,8,1,12.6,8,1
2009/5/16,19.6,8,1,16.0,8,1
2009/5/17,22.0,8,1,16.4,8,1
2009/5/18,28.4,8,1,18.9,8,1
2009/5/19,24.2,8,1,18.4,8,1
2009/5/20,29.3,8,1,17.9,8,1
2009/5/21,27.6,8,1,18.9,8,1
2009/5/22,24.3,8,1,20.3,8,1
2009/5/23,28.6,8,1,20.3,8,1
2009/5/24,22.0,8,1,16.2,8,1
2009/5/25,22.8,8,1,16.2,8,1
2009/5/26,25.8,8,1,16.8,8,1
2009/5/27,26.0,8,1,19.1,8,1
2009/5/28,20.0,8,1,16.2,8,1
2009/5/29,19.5,8,1,15.6,8,1
2009/5/30,20.4,8,1,16.5,8,1
2009/5/31,22.9,8,1,18.0,8,1
2009/6/1,22.1,8,1,16.6,8,1
2009/6/2,26.2,8,1,15.5,8,1
2009/6/3,24.4,8,1,20.5,8,1
2009/6/4,23.5,8,1,20.2,8,1
2009/6/5,21.8,8,1,18.6,8,1
2009/6/6,24.2,8,1,18.1,8,1
2009/6/7,28.9,8,1,18.8,8,1
2009/6/8,20.2,8,1,17.3,8,1
2009/6/9,24.3,8,1,18.8,8,1
2009/6/10,25.9,8,1,21.0,8,1
2009/6/11,25.0,8,1,18.8,8,1
2009/6/12,28.1,8,1,18.4,8,1
2009/6/13,26.8,8,1,20.1,8,1
2009/6/14,23.9,8,1,18.5,8,1
2009/6/15,23.9,8,1,18.0,8,1
2009/6/16,23.3,8,1,17.0,8,1
2009/6/17,24.6,8,1,18.3,8,1
2009/6/18,24.1,8,1,19.7,8,1
2009/6/19,26.7,8,1,19.8,8,1
2009/6/20,27.6,8,1,19.5,8,1
2009/6/21,24.0,8,1,21.5,8,1
2009/6/22,24.9,8,1,22.4,8,1
2009/6/23,29.7,8,1,24.1,8,1
2009/6/24,26.9,8,1,22.1,8,1
2009/6/25,28.2,8,1,22.9,8,1
2009/6/26,31.9,8,1,22.3,8,1
2009/6/27,31.8,8,1,22.5,8,1
2009/6/28,25.6,8,1,21.0,8,1
2009/6/29,29.9,8,1,20.8,8,1
2009/6/30,25.7,8,1,21.2,8,1
2009/7/1,25.7,8,1,20.9,8,1
2009/7/2,22.6,8,1,20.2,8,1
2009/7/3,26.3,8,1,20.4,8,1
2009/7/4,27.6,8,1,20.3,8,1
2009/7/5,26.3,8,1,21.8,8,1
2009/7/6,24.7,8,1,22.6,8,1
2009/7/7,31.5,8,1,23.4,8,1
2009/7/8,27.8,8,1,25.1,8,1
2009/7/9,30.5,8,1,24.9,8,1
2009/7/10,30.3,8,1,25.1,8,1
2009/7/11,27.4,8,1,23.7,8,1
2009/7/12,29.2,8,1,22.1,8,1
2009/7/13,33.6,8,1,24.5,8,1
2009/7/14,31.3,8,1,25.3,8,1
2009/7/15,33.6,8,1,25.2,8,1
2009/7/16,34.2,8,1,26.1,8,1
2009/7/17,28.4,8,1,22.7,8,1
2009/7/18,29.8,8,1,25.3,8,1
2009/7/19,33.9,8,1,25.9,8,1
2009/7/20,30.0,8,1,23.6,8,1
2009/7/21,23.7,8,1,21.6,8,1
2009/7/22,27.7,8,1,21.7,8,1
2009/7/23,29.7,8,1,23.7,8,1
2009/7/24,27.9,8,1,24.9,8,1
2009/7/25,31.9,8,1,24.3,8,1
2009/7/26,33.8,8,1,26.7,8,1
2009/7/27,30.9,8,1,24.0,8,1
2009/7/28,28.4,8,1,24.6,8,1
2009/7/29,31.2,8,1,26.2,8,1
2009/7/30,33.2,8,1,22.1,8,1
2009/7/31,26.5,8,1,21.1,8,1
2009/8/1,29.0,8,1,21.6,8,1
2009/8/2,26.4,8,1,22.6,8,1
2009/8/3,30.3,8,1,23.3,8,1
2009/8/4,29.6,8,1,23.2,8,1
2009/8/5,30.0,8,1,24.9,8,1
2009/8/6,30.5,8,1,25.8,8,1
2009/8/7,33.2,8,1,25.3,8,1
2009/8/8,30.4,8,1,25.5,8,1
2009/8/9,32.1,8,1,25.1,8,1
2009/8/10,28.6,8,1,25.0,8,1
2009/8/11,29.1,8,1,25.0,8,1
2009/8/12,30.6,8,1,24.0,8,1
2009/8/13,31.7,8,1,24.4,8,1
2009/8/14,30.5,8,1,25.7,8,1
2009/8/15,31.7,8,1,23.7,8,1
2009/8/16,33.2,8,1,23.7,8,1
2009/8/17,30.8,8,1,23.6,8,1
2009/8/18,30.1,8,1,23.9,8,1
2009/8/19,31.3,8,1,25.0,8,1
2009/8/20,31.6,8,1,25.3,8,1
2009/8/21,32.5,8,1,26.1,8,1
2009/8/22,31.6,8,1,24.7,8,1
2009/8/23,30.7,8,1,24.1,8,1
2009/8/24,30.2,8,1,24.2,8,1
2009/8/25,27.7,8,1,22.9,8,1
2009/8/26,27.6,8,1,22.4,8,1
2009/8/27,29.6,8,1,21.1,8,1
2009/8/28,31.4,8,1,23.8,8,1
2009/8/29,32.3,8,1,25.1,8,1
2009/8/30,27.1,8,1,19.9,8,1
2009/8/31,22.2,8,1,17.6,8,1
2009/9/1,31.5,8,1,21.5,8,1
2009/9/2,24.0,8,1,20.9,8,1
2009/9/3,24.5,8,1,20.4,8,1
2009/9/4,26.2,8,1,20.6,8,1
2009/9/5,29.0,8,1,20.8,8,1
2009/9/6,28.5,8,1,21.8,8,1
2009/9/7,29.3,8,1,21.4,8,1
2009/9/8,28.8,8,1,22.0,8,1
2009/9/9,23.7,8,1,21.4,8,1
2009/9/10,28.8,8,1,19.2,8,1
2009/9/11,26.9,8,1,20.3,8,1
2009/9/12,23.3,8,1,19.5,8,1
2009/9/13,28.9,8,1,19.7,8,1
2009/9/14,26.4,8,1,20.3,8,1
2009/9/15,23.9,8,1,19.7,8,1
2009/9/16,28.3,8,1,19.3,8,1
2009/9/17,26.5,8,1,19.8,8,1
2009/9/18,23.8,8,1,17.7,8,1
2009/9/19,25.7,8,1,19.7,8,1
2009/9/20,28.1,8,1,19.3,8,1
2009/9/21,23.4,8,1,19.1,8,1
2009/9/22,25.8,8,1,21.0,8,1
2009/9/23,26.9,8,1,21.2,8,1
2009/9/24,27.6,8,1,20.6,8,1
2009/9/25,28.5,8,1,19.6,8,1
2009/9/26,27.8,8,1,20.6,8,1
2009/9/27,24.4,8,1,20.2,8,1
2009/9/28,26.5,8,1,20.2,8,1
2009/9/29,25.1,8,1,20.7,8,1
2009/9/30,23.2,8,1,18.7,8,1
2009/10/1,24.1,8,1,18.3,8,1
2009/10/2,24.6,8,1,18.2,8,1
2009/10/3,25.1,8,1,21.0,8,1
2009/10/4,25.8,8,1,19.0,8,1
2009/10/5,21.1,8,1,17.7,8,1
2009/10/6,19.0,8,1,17.0,8,1
2009/10/7,18.2,8,1,16.6,8,1
2009/10/8,26.3,8,1,15.8,8,1
2009/10/9,23.9,8,1,18.1,8,1
2009/10/10,19.8,8,1,16.0,8,1
2009/10/11,23.8,8,1,13.7,8,1
2009/10/12,21.8,8,1,15.8,8,1
2009/10/13,24.9,8,1,16.6,8,1
2009/10/14,20.8,8,1,15.5,8,1
2009/10/15,21.8,8,1,14.9,8,1
2009/10/16,22.4,8,1,14.4,8,1
2009/10/17,21.1,8,1,15.4,8,1
2009/10/18,24.4,8,1,15.7,8,1
2009/10/19,22.4,8,1,15.1,8,1
2009/10/20,27.1,8,1,18.4,8,1
2009/10/21,23.4,8,1,15.6,8,1
2009/10/22,21.9,8,1,15.1,8,1
2009/10/23,20.4,8,1,15.6,8,1
2009/10/24,18.3,8,1,13.9,8,1
2009/10/25,16.8,8,1,12.7,8,1
2009/10/26,16.1,8,1,13.0,8,1
2009/10/27,25.0,8,1,13.8,8,1
2009/10/28,21.9,8,1,15.4,8,1
2009/10/29,21.8,8,1,14.8,8,1
2009/10/30,24.9,8,1,16.5,8,1
